Train;Test;Classifier;FeatureSet;Measure;Value;IsBaseline
London;SanFrancisco4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.850270;0
London;Boston;0;Baseline, nGrams: 2;Percent Correct;0.901064;0
London;Boston;0;Baseline, nGrams: 2;Weighted Precision;0.894660;0
London;Boston;0;Baseline, nGrams: 2;Weighted Recall;0.901064;0
London;Boston;0;Baseline, nGrams: 2;Weighted F-Measure;0.890397;0
London;Boston;0;+ALL, nGrams: 2;Percent Correct;0.894326;0
London;Boston;0;+ALL, nGrams: 2;Weighted Precision;0.891903;0
London;Boston;0;+ALL, nGrams: 2;Weighted Recall;0.894326;0
London;Boston;0;+ALL, nGrams: 2;Weighted F-Measure;0.890015;0
London;Boston;0;+LOC, nGrams: 2;Percent Correct;0.914184;0
London;Boston;0;+LOC, nGrams: 2;Weighted Precision;0.909576;0
London;Boston;0;+LOC, nGrams: 2;Weighted Recall;0.914184;0
London;Boston;0;+LOC, nGrams: 2;Weighted F-Measure;0.910341;0
London;Boston;0;+TIME, nGrams: 2;Percent Correct;0.899291;0
London;Boston;0;+TIME, nGrams: 2;Weighted Precision;0.892041;0
London;Boston;0;+TIME, nGrams: 2;Weighted Recall;0.899291;0
London;Boston;0;+TIME, nGrams: 2;Weighted F-Measure;0.887765;0
London;Boston;0;+LOD, nGrams: 2;Percent Correct;0.915248;0
London;Boston;0;+LOD, nGrams: 2;Weighted Precision;0.912228;0
London;Boston;0;+LOD, nGrams: 2;Weighted Recall;0.915248;0
London;Boston;0;+LOD, nGrams: 2;Weighted F-Measure;0.911318;0
London;Boston;0;+LOC+TIME, nGrams: 2;Percent Correct;0.904610;0
London;Boston;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.898447;0
London;Boston;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.904610;0
London;Boston;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.897680;0
London;Boston;0;+LOC+LOD, nGrams: 2;Percent Correct;0.902482;0
London;Boston;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.899340;0
London;Boston;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.902482;0
London;Boston;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.897224;0
London;Boston;0;+TIME+LOD, nGrams: 2;Percent Correct;0.903546;0
London;Boston;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.900582;0
London;Boston;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.903546;0
London;Boston;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.898171;0
London;Boston;0;+TYPES, nGrams: 2;Percent Correct;0.918794;0
London;Boston;0;+TYPES, nGrams: 2;Weighted Precision;0.917339;0
London;Boston;0;+TYPES, nGrams: 2;Weighted Recall;0.918794;0
London;Boston;0;+TYPES, nGrams: 2;Weighted F-Measure;0.915609;0
London;Boston;0;+CAT, nGrams: 2;Percent Correct;0.888652;0
London;Boston;0;+CAT, nGrams: 2;Weighted Precision;0.881539;0
London;Boston;0;+CAT, nGrams: 2;Weighted Recall;0.888652;0
London;Boston;0;+CAT, nGrams: 2;Weighted F-Measure;0.878300;0
London;Sydney;0;Baseline, nGrams: 2;Percent Correct;0.875835;0
London;Sydney;0;Baseline, nGrams: 2;Weighted Precision;0.877938;0
London;Sydney;0;Baseline, nGrams: 2;Weighted Recall;0.875835;0
London;Sydney;0;Baseline, nGrams: 2;Weighted F-Measure;0.863445;0
London;Sydney;0;+ALL, nGrams: 2;Percent Correct;0.820964;0
London;Sydney;0;+ALL, nGrams: 2;Weighted Precision;0.823481;0
London;Sydney;0;+ALL, nGrams: 2;Weighted Recall;0.820964;0
London;Sydney;0;+ALL, nGrams: 2;Weighted F-Measure;0.801819;0
London;Sydney;0;+LOC, nGrams: 2;Percent Correct;0.886388;0
London;Sydney;0;+LOC, nGrams: 2;Weighted Precision;0.886958;0
London;Sydney;0;+LOC, nGrams: 2;Weighted Recall;0.886388;0
London;Sydney;0;+LOC, nGrams: 2;Weighted F-Measure;0.878284;0
London;Sydney;0;+TIME, nGrams: 2;Percent Correct;0.871966;0
London;Sydney;0;+TIME, nGrams: 2;Weighted Precision;0.873222;0
London;Sydney;0;+TIME, nGrams: 2;Weighted Recall;0.871966;0
London;Sydney;0;+TIME, nGrams: 2;Weighted F-Measure;0.857906;0
London;Sydney;0;+LOD, nGrams: 2;Percent Correct;0.879001;0
London;Sydney;0;+LOD, nGrams: 2;Weighted Precision;0.875626;0
London;Sydney;0;+LOD, nGrams: 2;Weighted Recall;0.879001;0
London;Sydney;0;+LOD, nGrams: 2;Weighted F-Measure;0.870003;0
London;Sydney;0;+LOC+TIME, nGrams: 2;Percent Correct;0.881463;0
London;Sydney;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.881543;0
London;Sydney;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.881463;0
London;Sydney;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.872562;0
London;Sydney;0;+LOC+LOD, nGrams: 2;Percent Correct;0.812170;0
London;Sydney;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.814207;0
London;Sydney;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.812170;0
London;Sydney;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.790410;0
London;Sydney;0;+TIME+LOD, nGrams: 2;Percent Correct;0.828702;0
London;Sydney;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.833924;0
London;Sydney;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.828702;0
London;Sydney;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.810323;0
London;Sydney;0;+TYPES, nGrams: 2;Percent Correct;0.881463;0
London;Sydney;0;+TYPES, nGrams: 2;Weighted Precision;0.881555;0
London;Sydney;0;+TYPES, nGrams: 2;Weighted Recall;0.881463;0
London;Sydney;0;+TYPES, nGrams: 2;Weighted F-Measure;0.873445;0
London;Sydney;0;+CAT, nGrams: 2;Percent Correct;0.815688;0
London;Sydney;0;+CAT, nGrams: 2;Weighted Precision;0.822248;0
London;Sydney;0;+CAT, nGrams: 2;Weighted Recall;0.815688;0
London;Sydney;0;+CAT, nGrams: 2;Weighted F-Measure;0.792703;0
Memphis;Chicago4Classes;0;Baseline, nGrams: 2;Percent Correct;0.808625;0
Memphis;Chicago4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.837917;0
Memphis;Chicago4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.808625;0
Memphis;Chicago4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.801435;0
Memphis;Chicago4Classes;0;+ALL, nGrams: 2;Percent Correct;0.766846;0
Memphis;Chicago4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.848288;0
Memphis;Chicago4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.766846;0
Memphis;Chicago4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.786596;0
Memphis;Chicago4Classes;0;+LOC, nGrams: 2;Percent Correct;0.813342;0
Memphis;Chicago4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.865597;0
Memphis;Chicago4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.813342;0
Memphis;Chicago4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.805526;0
Memphis;Chicago4Classes;0;+TIME, nGrams: 2;Percent Correct;0.739892;0
Memphis;Chicago4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.823485;0
Memphis;Chicago4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.739892;0
Memphis;Chicago4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.751095;0
Memphis;Chicago4Classes;0;+LOD, nGrams: 2;Percent Correct;0.816038;0
Memphis;Chicago4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.879356;0
Memphis;Chicago4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.816038;0
Memphis;Chicago4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.813960;0
Memphis;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.820081;0
Memphis;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.882845;0
Memphis;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.820081;0
Memphis;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.815705;0
Memphis;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Percent Correct;0.780323;0
Memphis;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.838285;0
Memphis;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.780323;0
Memphis;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.787413;0
Memphis;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.882749;0
Memphis;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.888759;0
Memphis;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.882749;0
Memphis;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.854059;0
Memphis;Chicago4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.756739;0
Memphis;Chicago4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.862159;0
Memphis;Chicago4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.756739;0
Memphis;Chicago4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.776154;0
Memphis;Chicago4Classes;0;+CAT, nGrams: 2;Percent Correct;0.829515;0
Memphis;Chicago4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.868056;0
Memphis;Chicago4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.829515;0
Memphis;Chicago4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.822081;0
Memphis;Brisbane;0;Baseline, nGrams: 2;Percent Correct;0.745651;0
Memphis;Brisbane;0;Baseline, nGrams: 2;Weighted Precision;0.804112;0
Memphis;Brisbane;0;Baseline, nGrams: 2;Weighted Recall;0.745651;0
Memphis;Brisbane;0;Baseline, nGrams: 2;Weighted F-Measure;0.667546;0
Memphis;Brisbane;0;+ALL, nGrams: 2;Percent Correct;0.744105;0
Memphis;Brisbane;0;+ALL, nGrams: 2;Weighted Precision;0.790760;0
Memphis;Brisbane;0;+ALL, nGrams: 2;Weighted Recall;0.744105;0
Memphis;Brisbane;0;+ALL, nGrams: 2;Weighted F-Measure;0.752172;0
Memphis;Brisbane;0;+LOC, nGrams: 2;Percent Correct;0.818322;0
Memphis;Brisbane;0;+LOC, nGrams: 2;Weighted Precision;0.825790;0
Memphis;Brisbane;0;+LOC, nGrams: 2;Weighted Recall;0.818322;0
Memphis;Brisbane;0;+LOC, nGrams: 2;Weighted F-Measure;0.797094;0
Memphis;Brisbane;0;+TIME, nGrams: 2;Percent Correct;0.703518;0
Memphis;Brisbane;0;+TIME, nGrams: 2;Weighted Precision;0.798863;0
Memphis;Brisbane;0;+TIME, nGrams: 2;Weighted Recall;0.703518;0
Memphis;Brisbane;0;+TIME, nGrams: 2;Weighted F-Measure;0.627131;0
Memphis;Brisbane;0;+LOD, nGrams: 2;Percent Correct;0.737147;0
Memphis;Brisbane;0;+LOD, nGrams: 2;Weighted Precision;0.607596;0
Memphis;Brisbane;0;+LOD, nGrams: 2;Weighted Recall;0.737147;0
Memphis;Brisbane;0;+LOD, nGrams: 2;Weighted F-Measure;0.654852;0
Memphis;Brisbane;0;+LOC+TIME, nGrams: 2;Percent Correct;0.817549;0
Memphis;Brisbane;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.837903;0
Memphis;Brisbane;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.817549;0
Memphis;Brisbane;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.794724;0
Memphis;Brisbane;0;+LOC+LOD, nGrams: 2;Percent Correct;0.700812;0
Memphis;Brisbane;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.794874;0
Memphis;Brisbane;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.700812;0
Memphis;Brisbane;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.638579;0
Memphis;Brisbane;0;+TIME+LOD, nGrams: 2;Percent Correct;0.827986;0
Memphis;Brisbane;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.853793;0
Memphis;Brisbane;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.827986;0
Memphis;Brisbane;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.790958;0
Memphis;Brisbane;0;+TYPES, nGrams: 2;Percent Correct;0.712022;0
Memphis;Brisbane;0;+TYPES, nGrams: 2;Weighted Precision;0.677548;0
Memphis;Brisbane;0;+TYPES, nGrams: 2;Weighted Recall;0.712022;0
Memphis;Brisbane;0;+TYPES, nGrams: 2;Weighted F-Measure;0.644146;0
Memphis;Brisbane;0;+CAT, nGrams: 2;Percent Correct;0.760340;0
Memphis;Brisbane;0;+CAT, nGrams: 2;Weighted Precision;0.808357;0
Memphis;Brisbane;0;+CAT, nGrams: 2;Weighted Recall;0.760340;0
Memphis;Brisbane;0;+CAT, nGrams: 2;Weighted F-Measure;0.689665;0
Memphis;Seattle4Classes;0;Baseline, nGrams: 2;Percent Correct;0.667043;0
Memphis;Seattle4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.751857;0
Memphis;Seattle4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.667043;0
Memphis;Seattle4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.604616;0
Memphis;Seattle4Classes;0;+ALL, nGrams: 2;Percent Correct;0.725734;0
Memphis;Seattle4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.761496;0
Memphis;Seattle4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.725734;0
Memphis;Seattle4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.713210;0
Memphis;Seattle4Classes;0;+LOC, nGrams: 2;Percent Correct;0.704289;0
Memphis;Seattle4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.755894;0
Memphis;Seattle4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.704289;0
Memphis;Seattle4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.678471;0
Memphis;Seattle4Classes;0;+TIME, nGrams: 2;Percent Correct;0.641084;0
Memphis;Seattle4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.751736;0
Memphis;Seattle4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.641084;0
Memphis;Seattle4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.576688;0
Memphis;Seattle4Classes;0;+LOD, nGrams: 2;Percent Correct;0.660271;0
Memphis;Seattle4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.768612;0
Memphis;Seattle4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.660271;0
Memphis;Seattle4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.610468;0
Memphis;Seattle4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.706546;0
Memphis;Seattle4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.762119;0
Memphis;Seattle4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.706546;0
Memphis;Seattle4Classes;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.686028;0
Memphis;Seattle4Classes;0;+LOC+LOD, nGrams: 2;Percent Correct;0.644470;0
Memphis;Seattle4Classes;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.741970;0
Memphis;Seattle4Classes;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.644470;0
Memphis;Seattle4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.581492;0
Memphis;Seattle4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.764108;0
Memphis;Seattle4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.808873;0
Memphis;Seattle4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.764108;0
Memphis;Seattle4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.754027;0
Memphis;Seattle4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.660271;0
Memphis;Seattle4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.775909;0
Memphis;Seattle4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.660271;0
Memphis;Seattle4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.601146;0
Memphis;Seattle4Classes;0;+CAT, nGrams: 2;Percent Correct;0.635440;0
Memphis;Seattle4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.750912;0
Memphis;Seattle4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.635440;0
Memphis;Seattle4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.581893;0
Memphis;NYC4Classes;0;Baseline, nGrams: 2;Percent Correct;0.769231;0
Memphis;NYC4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.796587;0
Memphis;NYC4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.769231;0
Memphis;NYC4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.754231;0
Memphis;NYC4Classes;0;+ALL, nGrams: 2;Percent Correct;0.668101;0
Memphis;NYC4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.759849;0
Memphis;NYC4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.668101;0
Memphis;NYC4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.687230;0
Memphis;NYC4Classes;0;+LOC, nGrams: 2;Percent Correct;0.725659;0
Memphis;NYC4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.695874;0
Memphis;NYC4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.725659;0
Memphis;NYC4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.673968;0
Memphis;NYC4Classes;0;+TIME, nGrams: 2;Percent Correct;0.664874;0
Memphis;NYC4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.776015;0
Memphis;NYC4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.664874;0
Memphis;NYC4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.670655;0
Memphis;NYC4Classes;0;+LOD, nGrams: 2;Percent Correct;0.753631;0
Memphis;NYC4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.793870;0
Memphis;NYC4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.753631;0
Memphis;NYC4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.742852;0
Memphis;NYC4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.731038;0
Memphis;NYC4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.726155;0
Memphis;NYC4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.731038;0
Memphis;NYC4Classes;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.676037;0
Memphis;NYC4Classes;0;+LOC+LOD, nGrams: 2;Percent Correct;0.700377;0
Memphis;NYC4Classes;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.793582;0
Memphis;NYC4Classes;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.700377;0
Memphis;NYC4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.715382;0
Memphis;NYC4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.793437;0
Memphis;NYC4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.772309;0
Memphis;NYC4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.793437;0
Memphis;NYC4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.733752;0
Memphis;NYC4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.674556;0
Memphis;NYC4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.768876;0
Memphis;NYC4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.674556;0
Memphis;NYC4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.691313;0
Memphis;NYC4Classes;0;+CAT, nGrams: 2;Percent Correct;0.766541;0
Memphis;NYC4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.774270;0
Memphis;NYC4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.766541;0
Memphis;NYC4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.742759;0
Memphis;Dublin;0;Baseline, nGrams: 2;Percent Correct;0.890941;0
Memphis;Dublin;0;Baseline, nGrams: 2;Weighted Precision;0.887550;0
Memphis;Dublin;0;Baseline, nGrams: 2;Weighted Recall;0.890941;0
Memphis;Dublin;0;Baseline, nGrams: 2;Weighted F-Measure;0.887125;0
Memphis;Dublin;0;+ALL, nGrams: 2;Percent Correct;0.829130;0
Memphis;Dublin;0;+ALL, nGrams: 2;Weighted Precision;0.898767;0
Memphis;Dublin;0;+ALL, nGrams: 2;Weighted Recall;0.829130;0
Memphis;Dublin;0;+ALL, nGrams: 2;Weighted F-Measure;0.856902;0
Memphis;Dublin;0;+LOC, nGrams: 2;Percent Correct;0.892718;0
Memphis;Dublin;0;+LOC, nGrams: 2;Weighted Precision;0.912758;0
Memphis;Dublin;0;+LOC, nGrams: 2;Weighted Recall;0.892718;0
Memphis;Dublin;0;+LOC, nGrams: 2;Weighted F-Measure;0.895411;0
Memphis;Dublin;0;+TIME, nGrams: 2;Percent Correct;0.830551;0
Memphis;Dublin;0;+TIME, nGrams: 2;Weighted Precision;0.881911;0
Memphis;Dublin;0;+TIME, nGrams: 2;Weighted Recall;0.830551;0
Memphis;Dublin;0;+TIME, nGrams: 2;Weighted F-Measure;0.851708;0
Memphis;Dublin;0;+LOD, nGrams: 2;Percent Correct;0.886679;0
Memphis;Dublin;0;+LOD, nGrams: 2;Weighted Precision;0.882348;0
Memphis;Dublin;0;+LOD, nGrams: 2;Weighted Recall;0.886679;0
Memphis;Dublin;0;+LOD, nGrams: 2;Weighted F-Measure;0.882880;0
Memphis;Dublin;0;+LOC+TIME, nGrams: 2;Percent Correct;0.902309;0
Memphis;Dublin;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.915927;0
Memphis;Dublin;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.902309;0
Memphis;Dublin;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.901543;0
Memphis;Dublin;0;+LOC+LOD, nGrams: 2;Percent Correct;0.847602;0
Memphis;Dublin;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.879359;0
Memphis;Dublin;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.847602;0
Memphis;Dublin;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.860838;0
Memphis;Dublin;0;+TIME+LOD, nGrams: 2;Percent Correct;0.944583;0
Memphis;Dublin;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.940955;0
Memphis;Dublin;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.944583;0
Memphis;Dublin;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.929296;0
Memphis;Dublin;0;+TYPES, nGrams: 2;Percent Correct;0.832327;0
Memphis;Dublin;0;+TYPES, nGrams: 2;Weighted Precision;0.879446;0
Memphis;Dublin;0;+TYPES, nGrams: 2;Weighted Recall;0.832327;0
Memphis;Dublin;0;+TYPES, nGrams: 2;Weighted F-Measure;0.851961;0
Memphis;Dublin;0;+CAT, nGrams: 2;Percent Correct;0.901243;0
Memphis;Dublin;0;+CAT, nGrams: 2;Weighted Precision;0.879723;0
Memphis;Dublin;0;+CAT, nGrams: 2;Weighted Recall;0.901243;0
Memphis;Dublin;0;+CAT, nGrams: 2;Weighted F-Measure;0.890109;0
Memphis;SanFrancisco4Classes;0;Baseline, nGrams: 2;Percent Correct;0.799324;0
Memphis;SanFrancisco4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.811677;0
Memphis;SanFrancisco4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.799324;0
Memphis;SanFrancisco4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.758981;0
Memphis;SanFrancisco4Classes;0;+ALL, nGrams: 2;Percent Correct;0.742568;0
Memphis;SanFrancisco4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.732780;0
Memphis;SanFrancisco4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.742568;0
Memphis;SanFrancisco4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.724137;0
Memphis;SanFrancisco4Classes;0;+LOC, nGrams: 2;Percent Correct;0.800000;0
Memphis;SanFrancisco4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.805748;0
Memphis;SanFrancisco4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.800000;0
Memphis;SanFrancisco4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.769551;0
Memphis;SanFrancisco4Classes;0;+TIME, nGrams: 2;Percent Correct;0.756757;0
Memphis;SanFrancisco4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.814279;0
Memphis;SanFrancisco4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.756757;0
Memphis;SanFrancisco4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.729649;0
Memphis;SanFrancisco4Classes;0;+LOD, nGrams: 2;Percent Correct;0.773649;0
Memphis;SanFrancisco4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.757976;0
Memphis;SanFrancisco4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.773649;0
Memphis;SanFrancisco4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.737422;0
Memphis;SanFrancisco4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.814189;0
Memphis;SanFrancisco4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.827070;0
Memphis;SanFrancisco4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.814189;0
Memphis;SanFrancisco4Classes;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.784448;0
Memphis;SanFrancisco4Classes;0;+LOC+LOD, nGrams: 2;Percent Correct;0.772973;0
Memphis;SanFrancisco4Classes;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.802115;0
Memphis;SanFrancisco4Classes;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.772973;0
Memphis;SanFrancisco4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.740064;0
Memphis;SanFrancisco4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.845946;0
Memphis;SanFrancisco4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.841054;0
Memphis;SanFrancisco4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.845946;0
Memphis;SanFrancisco4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.810575;0
Memphis;SanFrancisco4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.752703;0
Memphis;SanFrancisco4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.812176;0
Memphis;SanFrancisco4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.752703;0
Memphis;SanFrancisco4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.718855;0
Memphis;SanFrancisco4Classes;0;+CAT, nGrams: 2;Percent Correct;0.802703;0
Memphis;SanFrancisco4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.789721;0
Memphis;SanFrancisco4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.802703;0
Memphis;SanFrancisco4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.767418;0
Memphis;Boston;0;Baseline, nGrams: 2;Percent Correct;0.773759;0
Memphis;Boston;0;Baseline, nGrams: 2;Weighted Precision;0.775296;0
Memphis;Boston;0;Baseline, nGrams: 2;Weighted Recall;0.773759;0
