Train;Test;Classifier;FeatureSet;Measure;Value;IsBaseline
London;Memphis;NaiveBayes;+LOD, nGrams: 2;Weighted Precision;0.761526;0
London;Memphis;NaiveBayes;+LOD, nGrams: 2;Weighted Recall;0.759704;0
London;Memphis;NaiveBayes;+LOD, nGrams: 2;Weighted F-Measure;0.725965;0
London;Sydney;NaiveBayes;+LOD, nGrams: 2;Percent Correct;0.818853;0
London;Sydney;NaiveBayes;+LOD, nGrams: 2;Weighted Precision;0.832544;0
London;Sydney;NaiveBayes;+LOD, nGrams: 2;Weighted Recall;0.818853;0
London;Sydney;NaiveBayes;+LOD, nGrams: 2;Weighted F-Measure;0.791517;0
London;Brisbane;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.842752;0
London;Brisbane;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.856409;0
London;Brisbane;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.842752;0
London;Brisbane;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.813211;0
London;Seattle;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.732759;0
London;Seattle;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.735851;0
London;Seattle;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.732759;0
London;Seattle;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.702030;0
London;SanFrancisco;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.839054;0
London;SanFrancisco;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.828659;0
London;SanFrancisco;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.839054;0
London;SanFrancisco;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.805422;0
London;NYC;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.810651;0
London;NYC;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.797885;0
London;NYC;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.810651;0
London;NYC;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.770546;0
London;Dublin;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.947353;0
London;Dublin;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.943850;0
London;Dublin;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.947353;0
London;Dublin;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.941623;0
London;Chicago;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.884097;0
London;Chicago;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.877931;0
London;Chicago;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.884097;0
London;Chicago;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.865809;0
London;Boston;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.861418;0
London;Boston;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.864183;0
London;Boston;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.861418;0
London;Boston;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.837524;0
London;Memphis;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.750832;0
London;Memphis;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.749483;0
London;Memphis;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.750832;0
London;Memphis;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.710339;0
London;Sydney;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.831446;0
London;Sydney;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.851943;0
London;Sydney;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.831446;0
London;Sydney;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.807075;0
London;Brisbane;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.841979;0
London;Brisbane;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.854691;0
London;Brisbane;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.841979;0
London;Brisbane;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.815646;0
London;Seattle;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.745281;0
London;Seattle;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.746642;0
London;Seattle;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.745281;0
London;Seattle;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.719694;0
London;SanFrancisco;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.847703;0
London;SanFrancisco;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.840993;0
London;SanFrancisco;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.847703;0
London;SanFrancisco;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.825917;0
London;NYC;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.823023;0
London;NYC;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.810343;0
London;NYC;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.823023;0
London;NYC;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.791383;0
London;Dublin;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.941030;0
London;Dublin;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.937329;0
London;Dublin;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.941030;0
London;Dublin;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.937334;0
London;Chicago;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.898113;0
London;Chicago;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.891575;0
London;Chicago;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.898113;0
London;Chicago;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.888763;0
London;Boston;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.869716;0
London;Boston;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.865553;0
London;Boston;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.869716;0
London;Boston;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.853569;0
London;Memphis;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.772458;0
London;Memphis;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.776525;0
London;Memphis;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.772458;0
London;Memphis;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.746915;0
London;Sydney;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.823356;0
London;Sydney;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.833711;0
London;Sydney;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.823356;0
London;Sydney;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.797576;0
London;Brisbane;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.828373;0
London;Brisbane;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.844292;0
London;Brisbane;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.828373;0
London;Brisbane;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.791636;0
London;Seattle;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.722051;0
London;Seattle;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.718837;0
London;Seattle;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.722051;0
London;Seattle;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.686733;0
London;SanFrancisco;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.844595;0
London;SanFrancisco;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.838202;0
London;SanFrancisco;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.844595;0
London;SanFrancisco;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.820122;0
London;NYC;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.816676;0
London;NYC;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.805699;0
London;NYC;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.816676;0
London;NYC;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.780589;0
London;Dublin;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.943020;0
London;Dublin;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.936920;0
London;Dublin;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.943020;0
London;Dublin;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.937044;0
London;Chicago;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.889353;0
London;Chicago;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.879226;0
London;Chicago;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.889353;0
London;Chicago;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.875915;0
London;Boston;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.861986;0
London;Boston;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.857476;0
London;Boston;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.861986;0
London;Boston;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.842045;0
London;Memphis;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.761183;0
London;Memphis;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.764741;0
London;Memphis;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.761183;0
London;Memphis;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.730315;0
London;Sydney;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.817798;0
London;Sydney;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.834330;0
London;Sydney;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.817798;0
London;Sydney;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.788790;0
London;Brisbane;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.835176;1
London;Brisbane;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.842111;1
London;Brisbane;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.835176;1
London;Brisbane;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.799653;1
London;Seattle;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.737931;1
London;Seattle;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.741027;1
London;Seattle;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.737931;1
London;Seattle;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.709099;1
London;SanFrancisco;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.843243;1
London;SanFrancisco;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.831111;1
London;SanFrancisco;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.843243;1
London;SanFrancisco;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.814416;1
London;NYC;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.812049;1
London;NYC;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.799894;1
London;NYC;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.812049;1
London;NYC;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.772606;1
London;Dublin;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.948348;1
London;Dublin;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.943967;1
London;Dublin;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.948348;1
London;Dublin;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.943452;1
London;Chicago;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.887601;1
London;Chicago;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.880027;1
London;Chicago;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.887601;1
London;Chicago;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.869288;1
London;Boston;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.860213;1
London;Boston;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.861364;1
London;Boston;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.860213;1
London;Boston;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.834710;1
London;Memphis;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.749538;1
London;Memphis;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.754847;1
London;Memphis;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.749538;1
London;Memphis;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.708152;1
London;Sydney;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.826592;1
London;Sydney;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.849062;1
London;Sydney;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.826592;1
London;Sydney;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.799245;1
Memphis;Brisbane;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.799304;0
Memphis;Brisbane;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.802308;0
Memphis;Brisbane;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.799304;0
Memphis;Brisbane;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.772159;0
Memphis;Seattle;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.750817;0
Memphis;Seattle;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.749984;0
Memphis;Seattle;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.750817;0
Memphis;Seattle;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.734761;0
Memphis;SanFrancisco;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.827973;0
Memphis;SanFrancisco;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.820499;0
Memphis;SanFrancisco;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.827973;0
Memphis;SanFrancisco;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.819829;0
Memphis;NYC;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.810221;0
Memphis;NYC;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.792606;0
Memphis;NYC;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.810221;0
Memphis;NYC;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.784965;0
Memphis;Dublin;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.912469;0
Memphis;Dublin;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.911245;0
Memphis;Dublin;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.912469;0
Memphis;Dublin;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.910508;0
Memphis;Chicago;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.879245;0
Memphis;Chicago;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.871070;0
Memphis;Chicago;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.879245;0
Memphis;Chicago;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.870798;0
Memphis;Boston;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.829858;0
Memphis;Boston;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.822454;0
Memphis;Boston;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.829858;0
Memphis;Boston;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.817530;0
Memphis;London;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.819493;0
Memphis;London;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.787333;0
Memphis;London;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.819493;0
Memphis;London;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.783062;0
Memphis;Sydney;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.768484;0
Memphis;Sydney;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.765023;0
Memphis;Sydney;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.768484;0
Memphis;Sydney;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.729704;0
Memphis;Brisbane;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.797681;0
Memphis;Brisbane;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.798228;0
Memphis;Brisbane;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.797681;0
Memphis;Brisbane;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.767590;0
Memphis;Seattle;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.710526;0
Memphis;Seattle;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.712585;0
Memphis;Seattle;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.710526;0
Memphis;Seattle;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.670130;0
Memphis;SanFrancisco;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.837162;0
Memphis;SanFrancisco;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.824391;0
Memphis;SanFrancisco;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.837162;0
Memphis;SanFrancisco;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.821042;0
Memphis;NYC;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.792039;0
Memphis;NYC;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.768315;0
Memphis;NYC;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.792039;0
Memphis;NYC;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.755591;0
Memphis;Dublin;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.917513;0
Memphis;Dublin;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.911608;0
Memphis;Dublin;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.917513;0
Memphis;Dublin;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.911915;0
Memphis;Chicago;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.879380;0
Memphis;Chicago;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.869852;0
Memphis;Chicago;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.879380;0
Memphis;Chicago;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.867294;0
Memphis;Boston;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.826028;0
Memphis;Boston;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.814143;0
Memphis;Boston;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.826028;0
Memphis;Boston;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.803615;0
Memphis;London;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.820895;0
Memphis;London;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.793375;0
Memphis;London;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.820895;0
Memphis;London;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.782912;0
Memphis;Sydney;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.772423;0
Memphis;Sydney;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.774882;0
Memphis;Sydney;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.772423;0
Memphis;Sydney;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.737147;0
Memphis;Brisbane;NaiveBayes;+LOC, nGrams: 2;Percent Correct;0.826672;0
Memphis;Brisbane;NaiveBayes;+LOC, nGrams: 2;Weighted Precision;0.826021;0
Memphis;Brisbane;NaiveBayes;+LOC, nGrams: 2;Weighted Recall;0.826672;0
Memphis;Brisbane;NaiveBayes;+LOC, nGrams: 2;Weighted F-Measure;0.814559;0
Memphis;Seattle;NaiveBayes;+LOC, nGrams: 2;Percent Correct;0.781488;0
Memphis;Seattle;NaiveBayes;+LOC, nGrams: 2;Weighted Precision;0.781773;0
Memphis;Seattle;NaiveBayes;+LOC, nGrams: 2;Weighted Recall;0.781488;0
Memphis;Seattle;NaiveBayes;+LOC, nGrams: 2;Weighted F-Measure;0.772929;0
Memphis;SanFrancisco;NaiveBayes;+LOC, nGrams: 2;Percent Correct;0.845270;0
Memphis;SanFrancisco;NaiveBayes;+LOC, nGrams: 2;Weighted Precision;0.834856;0
Memphis;SanFrancisco;NaiveBayes;+LOC, nGrams: 2;Weighted Recall;0.845270;0
Memphis;SanFrancisco;NaiveBayes;+LOC, nGrams: 2;Weighted F-Measure;0.830556;0
Memphis;NYC;NaiveBayes;+LOC, nGrams: 2;Percent Correct;0.797095;0
Memphis;NYC;NaiveBayes;+LOC, nGrams: 2;Weighted Precision;0.774291;0
Memphis;NYC;NaiveBayes;+LOC, nGrams: 2;Weighted Recall;0.797095;0
Memphis;NYC;NaiveBayes;+LOC, nGrams: 2;Weighted F-Measure;0.756330;0
Memphis;Dublin;NaiveBayes;+LOC, nGrams: 2;Percent Correct;0.919005;0
Memphis;Dublin;NaiveBayes;+LOC, nGrams: 2;Weighted Precision;0.913867;0
Memphis;Dublin;NaiveBayes;+LOC, nGrams: 2;Weighted Recall;0.919005;0
Memphis;Dublin;NaiveBayes;+LOC, nGrams: 2;Weighted F-Measure;0.912729;0
Memphis;Chicago;NaiveBayes;+LOC, nGrams: 2;Percent Correct;0.881536;0
Memphis;Chicago;NaiveBayes;+LOC, nGrams: 2;Weighted Precision;0.870054;0
Memphis;Chicago;NaiveBayes;+LOC, nGrams: 2;Weighted Recall;0.881536;0
Memphis;Chicago;NaiveBayes;+LOC, nGrams: 2;Weighted F-Measure;0.864850;0
Memphis;Boston;NaiveBayes;+LOC, nGrams: 2;Percent Correct;0.836241;0
Memphis;Boston;NaiveBayes;+LOC, nGrams: 2;Weighted Precision;0.826482;0
Memphis;Boston;NaiveBayes;+LOC, nGrams: 2;Weighted Recall;0.836241;0
Memphis;Boston;NaiveBayes;+LOC, nGrams: 2;Weighted F-Measure;0.815892;0
Memphis;London;NaiveBayes;+LOC, nGrams: 2;Percent Correct;0.824433;0
Memphis;London;NaiveBayes;+LOC, nGrams: 2;Weighted Precision;0.802164;0
Memphis;London;NaiveBayes;+LOC, nGrams: 2;Weighted Recall;0.824433;0
Memphis;London;NaiveBayes;+LOC, nGrams: 2;Weighted F-Measure;0.795368;0
Memphis;Sydney;NaiveBayes;+LOC, nGrams: 2;Percent Correct;0.808020;0
Memphis;Sydney;NaiveBayes;+LOC, nGrams: 2;Weighted Precision;0.820611;0
Memphis;Sydney;NaiveBayes;+LOC, nGrams: 2;Weighted Recall;0.808020;0
Memphis;Sydney;NaiveBayes;+LOC, nGrams: 2;Weighted F-Measure;0.782574;0
Memphis;Brisbane;NaiveBayes;+LOC+LOD, nGrams: 2;Percent Correct;0.797062;0
Memphis;Brisbane;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Precision;0.797821;0
Memphis;Brisbane;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Recall;0.797062;0
Memphis;Brisbane;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.767633;0
Memphis;Seattle;NaiveBayes;+LOC+LOD, nGrams: 2;Percent Correct;0.727314;0
Memphis;Seattle;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Precision;0.727220;0
Memphis;Seattle;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Recall;0.727314;0
Memphis;Seattle;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.701279;0
Memphis;SanFrancisco;NaiveBayes;+LOC+LOD, nGrams: 2;Percent Correct;0.837973;0
Memphis;SanFrancisco;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Precision;0.829141;0
Memphis;SanFrancisco;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Recall;0.837973;0
Memphis;SanFrancisco;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.830361;0
Memphis;NYC;NaiveBayes;+LOC+LOD, nGrams: 2;Percent Correct;0.796019;0
Memphis;NYC;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Precision;0.769168;0
Memphis;NYC;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Recall;0.796019;0
Memphis;NYC;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.766322;0
Memphis;Dublin;NaiveBayes;+LOC+LOD, nGrams: 2;Percent Correct;0.911687;0
Memphis;Dublin;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Precision;0.906724;0
Memphis;Dublin;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Recall;0.911687;0
Memphis;Dublin;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.907870;0
Memphis;Chicago;NaiveBayes;+LOC+LOD, nGrams: 2;Percent Correct;0.875876;0
Memphis;Chicago;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Precision;0.863176;0
Memphis;Chicago;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Recall;0.875876;0
Memphis;Chicago;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.865138;0
Memphis;Boston;NaiveBayes;+LOC+LOD, nGrams: 2;Percent Correct;0.832199;0
Memphis;Boston;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Precision;0.820905;0
Memphis;Boston;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Recall;0.832199;0
Memphis;Boston;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.817927;0
Memphis;London;NaiveBayes;+LOC+LOD, nGrams: 2;Percent Correct;0.821896;0
Memphis;London;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Precision;0.790978;0
Memphis;London;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Recall;0.821896;0
Memphis;London;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.779776;0
Memphis;Sydney;NaiveBayes;+LOC+LOD, nGrams: 2;Percent Correct;0.767640;0
Memphis;Sydney;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Precision;0.759728;0
Memphis;Sydney;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Recall;0.767640;0
Memphis;Sydney;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.730633;0
Memphis;Brisbane;NaiveBayes;+LOC+TIME, nGrams: 2;Percent Correct;0.831620;0
Memphis;Brisbane;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Precision;0.831828;0
Memphis;Brisbane;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Recall;0.831620;0
Memphis;Brisbane;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.826110;0
Memphis;Seattle;NaiveBayes;+LOC+TIME, nGrams: 2;Percent Correct;0.791652;0
Memphis;Seattle;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Precision;0.790552;0
Memphis;Seattle;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Recall;0.791652;0
Memphis;Seattle;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.787937;0
